user_id,meal_id,date,heure,aliment_id,quantity
18,1,2024-08-01,08:09:00,485,1
18,2,2024-08-01,11:36:00,213,1
18,2,2024-08-01,11:36:00,408,5
18,2,2024-08-01,11:36:00,380,1
18,2,2024-08-01,11:36:00,545,1
18,2,2024-08-01,11:36:00,270,1
18,3,2024-08-01,15:47:00,56,1
18,3,2024-08-01,15:47:00,247,1
18,4,2024-08-01,19:40:00,447,1
18,4,2024-08-01,19:40:00,338,4
18,1,2024-08-02,08:56:00,377,1
18,1,2024-08-02,08:56:00,75,1
18,1,2024-08-02,08:56:00,98,1
18,2,2024-08-02,11:18:00,620,1
18,2,2024-08-02,11:18:00,429,1
18,2,2024-08-02,11:18:00,100,1
18,2,2024-08-02,11:18:00,97,1
18,3,2024-08-02,16:23:00,45,1
18,3,2024-08-02,16:23:00,94,1
18,3,2024-08-02,16:23:00,477,1
18,4,2024-08-02,19:21:00,490,1
18,4,2024-08-02,19:21:00,,1
18,4,2024-08-02,19:21:00,516,1
18,4,2024-08-02,19:21:00,477,1
18,4,2024-08-02,19:21:00,505,1
18,1,2024-08-03,08:36:00,327,1
18,1,2024-08-03,08:36:00,58,1
18,1,2024-08-03,08:36:00,45,1
18,1,2024-08-03,08:36:00,443,1
18,2,2024-08-03,11:45:00,259,1
18,2,2024-08-03,11:45:00,556,1
18,2,2024-08-03,11:45:00,327,1
18,2,2024-08-03,11:45:00,96,1
18,3,2024-08-03,15:26:00,447,1
18,3,2024-08-03,15:26:00,,1
18,3,2024-08-03,15:26:00,186,1
18,4,2024-08-03,20:58:00,510,1
18,4,2024-08-03,20:58:00,511,1
18,4,2024-08-03,20:58:00,574,1
18,1,2024-08-04,07:55:00,238,1
18,1,2024-08-04,07:55:00,370,1
18,2,2024-08-04,12:59:00,477,1
18,2,2024-08-04,12:59:00,547,1
18,2,2024-08-04,12:59:00,566,0
18,2,2024-08-04,12:59:00,99,1
18,2,2024-08-04,12:59:00,98,1
18,2,2024-08-04,12:59:00,57,1
18,2,2024-08-04,12:59:00,264,1
18,2,2024-08-04,12:59:00,139,1
18,3,2024-08-04,16:24:00,99,1
18,3,2024-08-04,16:24:00,100,1
18,4,2024-08-04,20:37:00,135,1
18,4,2024-08-04,20:37:00,389,1
18,4,2024-08-04,20:37:00,509,1
18,4,2024-08-04,20:37:00,401,1
18,4,2024-08-04,20:37:00,56,1
18,4,2024-08-04,20:37:00,98,0
18,4,2024-08-04,20:37:00,57,1
18,4,2024-08-04,20:37:00,89,1
18,1,2024-08-05,07:09:00,106,1
18,2,2024-08-05,12:22:00,528,1
18,2,2024-08-05,12:22:00,209,1
18,2,2024-08-05,12:22:00,141,1
18,2,2024-08-05,12:22:00,480,1
18,2,2024-08-05,12:22:00,555,1
18,2,2024-08-05,12:22:00,406,1
18,2,2024-08-05,12:22:00,505,1
18,2,2024-08-05,12:22:00,57,1
18,2,2024-08-05,12:22:00,508,0
18,2,2024-08-05,12:22:00,97,1
18,2,2024-08-05,12:22:00,598,1
18,3,2024-08-05,16:47:00,98,1
18,3,2024-08-05,16:47:00,97,1
18,3,2024-08-05,16:47:00,100,1
18,4,2024-08-05,20:25:00,619,1
18,4,2024-08-05,20:25:00,572,1
18,4,2024-08-05,20:25:00,139,1
18,4,2024-08-05,20:25:00,548,1
18,4,2024-08-05,20:25:00,427,5
18,4,2024-08-05,20:25:00,384,1
18,4,2024-08-05,20:25:00,510,1
18,4,2024-08-05,20:25:00,510,1
18,4,2024-08-05,20:25:00,58,1
18,4,2024-08-05,20:25:00,89,1
18,4,2024-08-05,20:25:00,56,1
18,1,2024-08-06,07:40:00,108,1
18,1,2024-08-06,07:40:00,101,1
18,1,2024-08-06,07:40:00,100,1
18,1,2024-08-06,07:40:00,98,0
18,1,2024-08-06,07:40:00,56,0
18,1,2024-08-06,07:40:00,97,1
18,1,2024-08-06,07:40:00,89,1
18,1,2024-08-06,07:40:00,98,1
18,1,2024-08-06,07:40:00,57,1
18,1,2024-08-06,07:40:00,100,1
18,2,2024-08-06,11:20:00,420,5
18,2,2024-08-06,11:20:00,3,1
18,2,2024-08-06,11:20:00,375,1
18,3,2024-08-06,16:06:00,206,1
18,4,2024-08-06,19:35:00,549,1
18,1,2024-08-07,07:22:00,255,1
18,1,2024-08-07,07:22:00,108,1
18,1,2024-08-07,07:22:00,57,1
18,1,2024-08-07,07:22:00,99,1
18,1,2024-08-07,07:22:00,58,1
18,1,2024-08-07,07:22:00,58,1
18,1,2024-08-07,07:22:00,58,0
18,1,2024-08-07,07:22:00,98,1
18,1,2024-08-07,07:22:00,56,1
18,1,2024-08-07,07:22:00,56,1
18,1,2024-08-07,07:22:00,57,1
18,1,2024-08-07,07:22:00,59,1
18,2,2024-08-07,11:30:00,485,1
18,2,2024-08-07,11:30:00,89,1
18,2,2024-08-07,11:30:00,479,1
18,3,2024-08-07,16:27:00,337,1
18,3,2024-08-07,16:27:00,243,0
18,3,2024-08-07,16:27:00,341,1
18,3,2024-08-07,16:27:00,246,1
18,3,2024-08-07,16:27:00,348,1
18,3,2024-08-07,16:27:00,89,1
18,4,2024-08-07,19:42:00,554,1
18,4,2024-08-07,19:42:00,378,1
18,4,2024-08-07,19:42:00,8,1
18,4,2024-08-07,19:42:00,605,1
18,4,2024-08-07,19:42:00,509,1
18,1,2024-08-08,08:47:00,98,1
18,1,2024-08-08,08:47:00,73,1
18,1,2024-08-08,08:47:00,97,1
18,1,2024-08-08,08:47:00,59,1
18,2,2024-08-08,12:17:00,568,1
18,2,2024-08-08,12:17:00,566,0
18,2,2024-08-08,12:17:00,568,1
18,2,2024-08-08,12:17:00,428,1
18,2,2024-08-08,12:17:00,548,1
18,2,2024-08-08,12:17:00,547,1
18,2,2024-08-08,12:17:00,611,0
18,2,2024-08-08,12:17:00,98,1
18,2,2024-08-08,12:17:00,98,1
18,3,2024-08-08,15:58:00,79,1
18,3,2024-08-08,15:58:00,46,1
18,3,2024-08-08,15:58:00,58,1
18,3,2024-08-08,15:58:00,100,1
18,4,2024-08-08,19:08:00,509,1
18,4,2024-08-08,19:08:00,395,1
18,4,2024-08-08,19:08:00,99,1
18,1,2024-08-09,07:01:00,240,1
18,1,2024-08-09,07:01:00,486,1
18,1,2024-08-09,07:01:00,103,1
18,1,2024-08-09,07:01:00,345,1
18,1,2024-08-09,07:01:00,56,1
18,1,2024-08-09,07:01:00,97,1
18,1,2024-08-09,07:01:00,100,1
18,2,2024-08-09,11:16:00,174,1
18,2,2024-08-09,11:16:00,549,1
18,3,2024-08-09,16:02:00,58,1
18,3,2024-08-09,16:02:00,97,1
18,3,2024-08-09,16:02:00,89,1
18,3,2024-08-09,16:02:00,,1
18,3,2024-08-09,16:02:00,98,1
18,4,2024-08-09,20:25:00,494,1
18,4,2024-08-09,20:25:00,89,1
18,4,2024-08-09,20:25:00,380,1
18,4,2024-08-09,20:25:00,19,1
18,1,2024-08-10,07:54:00,102,1
18,1,2024-08-10,07:54:00,100,1
18,1,2024-08-10,07:54:00,59,1
18,1,2024-08-10,07:54:00,108,1
18,1,2024-08-10,07:54:00,474,1
18,2,2024-08-10,12:13:00,378,1
18,2,2024-08-10,12:13:00,2,1
18,2,2024-08-10,12:13:00,570,1
18,2,2024-08-10,12:13:00,517,1
18,2,2024-08-10,12:13:00,99,1
18,2,2024-08-10,12:13:00,519,1
18,3,2024-08-10,15:49:00,59,1
18,3,2024-08-10,15:49:00,98,1
18,3,2024-08-10,15:49:00,97,1
18,3,2024-08-10,15:49:00,58,1
18,4,2024-08-10,20:41:00,97,1
18,4,2024-08-10,20:41:00,595,1
18,4,2024-08-10,20:41:00,89,1
18,4,2024-08-10,20:41:00,557,0
18,4,2024-08-10,20:41:00,113,1
18,1,2024-08-11,08:36:00,470,1
18,1,2024-08-11,08:36:00,59,1
18,1,2024-08-11,08:36:00,99,1
18,1,2024-08-11,08:36:00,89,1
18,1,2024-08-11,08:36:00,59,1
18,1,2024-08-11,08:36:00,,1
18,2,2024-08-11,12:51:00,110,1
18,2,2024-08-11,12:51:00,305,1
18,3,2024-08-11,16:15:00,452,1
18,4,2024-08-11,20:23:00,421,5
18,4,2024-08-11,20:23:00,510,1
18,4,2024-08-11,20:23:00,510,1
18,4,2024-08-11,20:23:00,508,1
18,4,2024-08-11,20:23:00,58,1
18,4,2024-08-11,20:23:00,59,1
18,1,2024-08-12,08:42:00,329,1
18,1,2024-08-12,08:42:00,106,1
18,2,2024-08-12,12:56:00,411,5
18,2,2024-08-12,12:56:00,573,1
18,2,2024-08-12,12:56:00,420,2
18,2,2024-08-12,12:56:00,416,1
18,2,2024-08-12,12:56:00,546,1
18,2,2024-08-12,12:56:00,599,0
18,2,2024-08-12,12:56:00,99,1
18,3,2024-08-12,15:25:00,256,1
18,3,2024-08-12,15:25:00,494,1
18,4,2024-08-12,19:38:00,389,1
18,4,2024-08-12,19:38:00,506,1
18,4,2024-08-12,19:38:00,399,2
18,4,2024-08-12,19:38:00,505,1
18,4,2024-08-12,19:38:00,407,3
18,4,2024-08-12,19:38:00,396,1
18,4,2024-08-12,19:38:00,511,1
18,4,2024-08-12,19:38:00,410,1
18,4,2024-08-12,19:38:00,388,1
18,4,2024-08-12,19:38:00,511,1
18,4,2024-08-12,19:38:00,89,1
18,4,2024-08-12,19:38:00,89,1
18,1,2024-08-13,07:23:00,335,1
18,1,2024-08-13,07:23:00,56,1
18,1,2024-08-13,07:23:00,56,1
18,1,2024-08-13,07:23:00,98,1
18,1,2024-08-13,07:23:00,97,1
18,1,2024-08-13,07:23:00,57,1
18,1,2024-08-13,07:23:00,99,1
18,2,2024-08-13,11:42:00,382,1
18,2,2024-08-13,11:42:00,553,1
18,2,2024-08-13,11:42:00,412,3
18,2,2024-08-13,11:42:00,556,1
18,2,2024-08-13,11:42:00,604,1
18,2,2024-08-13,11:42:00,179,1
18,3,2024-08-13,15:18:00,328,1
18,3,2024-08-13,15:18:00,89,1
18,3,2024-08-13,15:18:00,81,1
18,3,2024-08-13,15:18:00,108,1
18,4,2024-08-13,20:41:00,136,1
18,4,2024-08-13,20:41:00,553,1
18,4,2024-08-13,20:41:00,294,1
18,1,2024-08-14,08:00:00,99,1
18,1,2024-08-14,08:00:00,210,1
18,1,2024-08-14,08:00:00,56,1
18,1,2024-08-14,08:00:00,90,1
18,2,2024-08-14,12:31:00,406,1
18,2,2024-08-14,12:31:00,100,1
18,3,2024-08-14,15:41:00,,1
18,3,2024-08-14,15:41:00,108,1
18,3,2024-08-14,15:41:00,472,1
18,4,2024-08-14,19:33:00,505,1
18,4,2024-08-14,19:33:00,509,1
18,4,2024-08-14,19:33:00,383,4
18,4,2024-08-14,19:33:00,508,1
18,4,2024-08-14,19:33:00,434,0
18,4,2024-08-14,19:33:00,511,0
18,4,2024-08-14,19:33:00,100,1
18,4,2024-08-14,19:33:00,89,1
18,4,2024-08-14,19:33:00,99,1
18,1,2024-08-15,08:03:00,257,1
18,1,2024-08-15,08:03:00,362,1
18,1,2024-08-15,08:03:00,108,1
18,2,2024-08-15,11:10:00,570,1
18,2,2024-08-15,11:10:00,507,1
18,2,2024-08-15,11:10:00,330,1
18,2,2024-08-15,11:10:00,542,1
18,2,2024-08-15,11:10:00,15,1
18,3,2024-08-15,16:04:00,58,1
18,3,2024-08-15,16:04:00,99,1
18,3,2024-08-15,16:04:00,59,1
18,4,2024-08-15,19:46:00,510,1
18,4,2024-08-15,19:46:00,508,1
18,4,2024-08-15,19:46:00,510,1
18,4,2024-08-15,19:46:00,,1
18,4,2024-08-15,19:46:00,388,1
18,4,2024-08-15,19:46:00,511,1
18,4,2024-08-15,19:46:00,508,1
18,4,2024-08-15,19:46:00,58,1
18,1,2024-08-16,07:34:00,57,1
18,1,2024-08-16,07:34:00,59,1
18,1,2024-08-16,07:34:00,97,0
18,1,2024-08-16,07:34:00,100,1
18,1,2024-08-16,07:34:00,57,1
18,1,2024-08-16,07:34:00,59,1
18,1,2024-08-16,07:34:00,99,1
18,1,2024-08-16,07:34:00,56,1
18,2,2024-08-16,11:04:00,529,1
18,2,2024-08-16,11:04:00,554,0
18,2,2024-08-16,11:04:00,124,1
18,3,2024-08-16,16:08:00,100,1
18,3,2024-08-16,16:08:00,58,1
18,3,2024-08-16,16:08:00,97,1
18,3,2024-08-16,16:08:00,100,0
18,3,2024-08-16,16:08:00,56,1
18,4,2024-08-16,19:55:00,134,1
18,4,2024-08-16,19:55:00,550,1
18,4,2024-08-16,19:55:00,511,1
18,4,2024-08-16,19:55:00,138,1
18,1,2024-08-17,07:05:00,106,0
18,1,2024-08-17,07:05:00,212,1
18,1,2024-08-17,07:05:00,108,1
18,1,2024-08-17,07:05:00,50,1
18,1,2024-08-17,07:05:00,108,1
18,1,2024-08-17,07:05:00,58,1
18,1,2024-08-17,07:05:00,103,1
18,2,2024-08-17,12:30:00,139,0
18,2,2024-08-17,12:30:00,313,1
18,2,2024-08-17,12:30:00,563,1
18,2,2024-08-17,12:30:00,509,1
18,2,2024-08-17,12:30:00,596,1
18,2,2024-08-17,12:30:00,490,0
18,2,2024-08-17,12:30:00,7,1
18,3,2024-08-17,16:31:00,81,1
18,3,2024-08-17,16:31:00,335,1
18,3,2024-08-17,16:31:00,255,5
18,3,2024-08-17,16:31:00,242,1
18,3,2024-08-17,16:31:00,89,1
18,3,2024-08-17,16:31:00,89,1
18,3,2024-08-17,16:31:00,56,1
18,4,2024-08-17,19:41:00,557,1
18,4,2024-08-17,19:41:00,501,1
18,4,2024-08-17,19:41:00,516,1
18,4,2024-08-17,19:41:00,505,1
18,4,2024-08-17,19:41:00,379,1
18,4,2024-08-17,19:41:00,440,2
18,1,2024-08-18,08:56:00,106,1
18,1,2024-08-18,08:56:00,89,1
18,1,2024-08-18,08:56:00,58,1
18,1,2024-08-18,08:56:00,56,1
18,1,2024-08-18,08:56:00,58,1
18,1,2024-08-18,08:56:00,56,1
18,1,2024-08-18,08:56:00,57,1
18,2,2024-08-18,11:17:00,421,1
18,2,2024-08-18,11:17:00,547,1
18,2,2024-08-18,11:17:00,548,1
18,2,2024-08-18,11:17:00,600,1
18,2,2024-08-18,11:17:00,99,1
18,2,2024-08-18,11:17:00,58,1
18,2,2024-08-18,11:17:00,57,1
18,2,2024-08-18,11:17:00,99,1
18,3,2024-08-18,16:27:00,409,1
18,4,2024-08-18,19:15:00,508,1
18,4,2024-08-18,19:15:00,394,3
18,4,2024-08-18,19:15:00,511,1
18,4,2024-08-18,19:15:00,505,1
18,4,2024-08-18,19:15:00,428,1
18,4,2024-08-18,19:15:00,57,1
18,4,2024-08-18,19:15:00,99,1
18,4,2024-08-18,19:15:00,100,1
18,4,2024-08-18,19:15:00,59,1
18,1,2024-08-19,07:10:00,98,1
18,1,2024-08-19,07:10:00,276,1
18,2,2024-08-19,12:44:00,423,1
18,2,2024-08-19,12:44:00,419,1
18,2,2024-08-19,12:44:00,338,4
18,3,2024-08-19,16:10:00,423,5
18,3,2024-08-19,16:10:00,215,1
18,3,2024-08-19,16:10:00,108,1
18,4,2024-08-19,20:38:00,330,1
18,4,2024-08-19,20:38:00,581,1
18,4,2024-08-19,20:38:00,388,1
18,4,2024-08-19,20:38:00,509,1
18,4,2024-08-19,20:38:00,511,1
18,4,2024-08-19,20:38:00,402,1
18,4,2024-08-19,20:38:00,57,1
18,4,2024-08-19,20:38:00,100,1
18,1,2024-08-20,07:18:00,471,1
18,1,2024-08-20,07:18:00,97,1
18,1,2024-08-20,07:18:00,89,1
18,1,2024-08-20,07:18:00,58,1
18,1,2024-08-20,07:18:00,98,1
18,1,2024-08-20,07:18:00,59,1
18,1,2024-08-20,07:18:00,57,1
18,1,2024-08-20,07:18:00,57,1
18,1,2024-08-20,07:18:00,97,1
18,1,2024-08-20,07:18:00,89,1
18,2,2024-08-20,12:05:00,126,1
18,2,2024-08-20,12:05:00,56,1
18,2,2024-08-20,12:05:00,389,1
18,2,2024-08-20,12:05:00,481,1
18,2,2024-08-20,12:05:00,191,1
18,3,2024-08-20,16:57:00,55,1
18,3,2024-08-20,16:57:00,76,1
18,3,2024-08-20,16:57:00,72,1
18,4,2024-08-20,20:25:00,137,1
18,4,2024-08-20,20:25:00,572,1
18,4,2024-08-20,20:25:00,134,1
18,4,2024-08-20,20:25:00,260,1
18,4,2024-08-20,20:25:00,263,1
18,1,2024-08-21,08:24:00,327,1
18,1,2024-08-21,08:24:00,56,1
18,1,2024-08-21,08:24:00,137,1
18,1,2024-08-21,08:24:00,484,1
18,1,2024-08-21,08:24:00,98,1
18,2,2024-08-21,12:24:00,386,1
18,2,2024-08-21,12:24:00,99,1
18,2,2024-08-21,12:24:00,97,1
18,3,2024-08-21,15:21:00,97,1
18,3,2024-08-21,15:21:00,83,1
18,3,2024-08-21,15:21:00,196,1
18,3,2024-08-21,15:21:00,343,2
18,4,2024-08-21,19:13:00,136,1
18,4,2024-08-21,19:13:00,56,1
18,4,2024-08-21,19:13:00,99,1
18,4,2024-08-21,19:13:00,505,1
18,4,2024-08-21,19:13:00,29,1
18,1,2024-08-22,08:29:00,493,1
18,1,2024-08-22,08:29:00,106,1
18,2,2024-08-22,12:58:00,99,1
18,2,2024-08-22,12:58:00,98,1
18,2,2024-08-22,12:58:00,493,1
18,2,2024-08-22,12:58:00,365,1
18,2,2024-08-22,12:58:00,462,1
18,3,2024-08-22,16:00:00,351,1
18,3,2024-08-22,16:00:00,218,1
18,4,2024-08-22,20:22:00,370,1
18,4,2024-08-22,20:22:00,98,1
18,4,2024-08-22,20:22:00,420,2
18,4,2024-08-22,20:22:00,507,1
18,1,2024-08-23,07:33:00,338,1
18,1,2024-08-23,07:33:00,355,1
18,1,2024-08-23,07:33:00,48,1
18,1,2024-08-23,07:33:00,98,1
18,2,2024-08-23,11:10:00,263,1
18,2,2024-08-23,11:10:00,24,1
18,2,2024-08-23,11:10:00,624,1
18,2,2024-08-23,11:10:00,398,1
18,3,2024-08-23,15:30:00,52,1
18,3,2024-08-23,15:30:00,192,1
18,3,2024-08-23,15:30:00,98,1
18,4,2024-08-23,20:11:00,414,3
18,4,2024-08-23,20:11:00,505,0
18,4,2024-08-23,20:11:00,506,1
