user_id,meal_id,date,heure,aliment_id,quantity
3,1,2024-08-01,15:57:00,134,1
3,1,2024-08-01,15:57:00,472,1
3,1,2024-08-01,15:57:00,95,1
3,1,2024-08-01,15:57:00,546,1
3,1,2024-08-01,15:57:00,122,1
3,1,2024-08-02,13:29:00,547,2
3,1,2024-08-02,13:29:00,477,1
3,1,2024-08-02,13:29:00,548,1
3,1,2024-08-02,13:29:00,510,1
3,1,2024-08-02,13:29:00,480,1
3,1,2024-08-02,13:29:00,263,1
3,1,2024-08-02,13:29:00,493,1
3,1,2024-08-02,13:29:00,472,1
3,1,2024-08-02,13:29:00,467,0
3,1,2024-08-02,13:29:00,540,2
3,1,2024-08-03,14:59:00,470,4
3,1,2024-08-03,14:59:00,329,5
3,1,2024-08-03,14:59:00,348,3
3,1,2024-08-03,14:59:00,334,2
3,1,2024-08-04,14:28:00,438,1
3,1,2024-08-04,14:28:00,59,4
3,1,2024-08-04,14:28:00,473,1
3,1,2024-08-05,14:01:00,379,2
3,1,2024-08-05,14:01:00,485,4
3,1,2024-08-06,12:10:00,472,1
3,1,2024-08-06,12:10:00,380,1
3,1,2024-08-06,12:10:00,533,1
3,1,2024-08-06,12:10:00,510,1
3,1,2024-08-06,12:10:00,477,1
3,1,2024-08-06,12:10:00,350,4
3,1,2024-08-06,12:10:00,271,1
3,1,2024-08-07,12:25:00,471,5
3,1,2024-08-07,12:25:00,533,5
3,1,2024-08-07,12:25:00,553,1
3,1,2024-08-08,15:15:00,260,1
3,1,2024-08-08,15:15:00,,0
3,1,2024-08-08,15:15:00,472,0
3,1,2024-08-08,15:15:00,134,1
3,1,2024-08-08,15:15:00,356,1
3,1,2024-08-08,15:15:00,597,1
3,1,2024-08-08,15:15:00,47,1
3,1,2024-08-08,15:15:00,510,2
3,1,2024-08-08,15:15:00,524,1
3,1,2024-08-08,15:15:00,423,1
3,1,2024-08-09,17:42:00,470,1
3,1,2024-08-09,17:42:00,505,1
3,1,2024-08-09,17:42:00,549,4
3,1,2024-08-10,14:10:00,100,1
3,1,2024-08-10,14:10:00,544,1
3,1,2024-08-11,13:32:00,553,2
3,1,2024-08-11,13:32:00,505,1
3,1,2024-08-11,13:32:00,477,1
3,1,2024-08-11,13:32:00,173,1
3,1,2024-08-11,13:32:00,472,1
3,1,2024-08-11,13:32:00,475,1
3,1,2024-08-11,13:32:00,450,4
3,1,2024-08-12,12:05:00,623,1
3,1,2024-08-12,12:05:00,,1
3,1,2024-08-12,12:05:00,473,1
3,1,2024-08-12,12:05:00,205,1
3,1,2024-08-12,12:05:00,548,4
3,1,2024-08-13,13:37:00,507,1
3,1,2024-08-13,13:37:00,268,5
3,1,2024-08-14,17:54:00,474,3
3,1,2024-08-14,17:54:00,472,1
3,1,2024-08-14,17:54:00,485,1
3,1,2024-08-15,17:08:00,252,0
3,1,2024-08-15,17:08:00,107,99439
3,1,2024-08-16,16:39:00,549,1
3,1,2024-08-16,16:39:00,493,1
3,1,2024-08-16,16:39:00,117,1
3,1,2024-08-17,13:14:00,516,1
3,1,2024-08-17,13:14:00,327,5
3,1,2024-08-17,13:14:00,268,1
3,1,2024-08-17,13:14:00,362,1
3,1,2024-08-17,13:14:00,476,3
3,1,2024-08-17,13:14:00,330,1
3,1,2024-08-17,13:14:00,136,1
3,1,2024-08-18,15:02:00,472,1
3,1,2024-08-18,15:02:00,111,4
3,1,2024-08-19,15:41:00,484,4
3,1,2024-08-20,12:37:00,406,32726
3,1,2024-08-21,14:42:00,475,1
3,1,2024-08-21,14:42:00,136,1
3,1,2024-08-21,14:42:00,112,1
3,1,2024-08-22,13:31:00,546,5
3,1,2024-08-23,17:08:00,126,1
3,1,2024-08-23,17:08:00,351,1
3,1,2024-08-23,17:08:00,500,53041
3,1,2024-08-24,12:04:00,472,3
3,1,2024-08-24,12:04:00,473,4
3,1,2024-08-24,12:04:00,440,1
3,1,2024-08-25,15:38:00,107,73071
3,1,2024-08-26,17:00:00,484,1
3,1,2024-08-26,17:00:00,472,5
3,1,2024-08-26,17:00:00,548,5
3,1,2024-08-27,13:40:00,485,0
3,1,2024-08-27,13:40:00,418,1
3,1,2024-08-27,13:40:00,508,3
3,1,2024-08-27,13:40:00,134,1
3,1,2024-08-27,13:40:00,348,1
3,1,2024-08-27,13:40:00,473,1
3,1,2024-08-27,13:40:00,347,3
3,1,2024-08-28,13:34:00,475,1
3,1,2024-08-28,13:34:00,494,4
3,1,2024-08-29,16:01:00,234,1
3,1,2024-08-29,16:01:00,474,70303
3,1,2024-08-30,16:13:00,471,4
3,1,2024-08-30,16:13:00,476,1
3,1,2024-08-30,16:13:00,479,1
3,1,2024-08-31,14:16:00,475,1
3,1,2024-08-31,14:16:00,487,1
3,1,2024-08-31,14:16:00,566,1
3,1,2024-08-31,14:16:00,487,5
3,1,2024-08-31,14:16:00,223,1
