user_id,meal_id,date,heure,aliment_id,quantity
10,1,2024-06-25,11:21:00,339,1
10,1,2024-06-25,11:21:00,348,1
10,1,2024-06-25,11:21:00,335,1
10,1,2024-06-25,11:21:00,501,1
10,1,2024-06-25,11:21:00,347,0
10,1,2024-06-25,11:21:00,384,1
10,1,2024-06-25,11:21:00,409,1
10,1,2024-06-25,11:21:00,99,1
10,1,2024-06-25,11:21:00,56,1
10,1,2024-06-25,11:21:00,386,1
10,1,2024-06-25,11:21:00,,1
10,1,2024-06-25,11:21:00,388,1
10,2,2024-06-25,17:37:00,618,1
10,2,2024-06-25,17:37:00,380,1
10,2,2024-06-25,17:37:00,52,1
10,2,2024-06-25,17:37:00,544,0
10,2,2024-06-25,17:37:00,304,1
10,1,2024-06-26,11:38:00,516,1
10,1,2024-06-26,11:38:00,99,1
10,1,2024-06-26,11:38:00,443,1
10,1,2024-06-26,11:38:00,547,1
10,1,2024-06-26,11:38:00,571,42239
10,2,2024-06-26,17:20:00,443,1
10,2,2024-06-26,17:20:00,438,1
10,1,2024-06-27,11:45:00,440,1
10,1,2024-06-27,11:45:00,431,1
10,1,2024-06-27,11:45:00,329,1
10,1,2024-06-27,11:45:00,435,1
10,1,2024-06-27,11:45:00,53,1
10,1,2024-06-27,11:45:00,392,1
10,1,2024-06-27,11:45:00,399,1
10,1,2024-06-27,11:45:00,484,1
10,2,2024-06-27,17:34:00,377,1
10,2,2024-06-27,17:34:00,329,1
10,2,2024-06-27,17:34:00,414,1
10,2,2024-06-27,17:34:00,520,1
10,2,2024-06-27,17:34:00,517,1
10,2,2024-06-27,17:34:00,400,1
10,2,2024-06-27,17:34:00,349,1
10,2,2024-06-27,17:34:00,593,1
10,2,2024-06-27,17:34:00,105,1
10,2,2024-06-27,17:34:00,547,1
10,2,2024-06-27,17:34:00,430,1
10,2,2024-06-27,17:34:00,410,1
10,2,2024-06-27,17:34:00,184,1
10,2,2024-06-27,17:34:00,508,1
10,2,2024-06-27,17:34:00,98,1
10,1,2024-06-28,12:57:00,526,1
10,1,2024-06-28,12:57:00,554,1
10,1,2024-06-28,12:57:00,555,1
10,1,2024-06-28,12:57:00,89,1
10,1,2024-06-28,12:57:00,,1
10,1,2024-06-28,12:57:00,465,1
10,2,2024-06-28,17:13:00,,1
10,2,2024-06-28,17:13:00,436,1
10,2,2024-06-28,17:13:00,464,1
10,1,2024-06-29,12:41:00,350,1
10,1,2024-06-29,12:41:00,311,1
10,1,2024-06-29,12:41:00,,1
10,1,2024-06-29,12:41:00,461,1
10,1,2024-06-29,12:41:00,136,1
10,1,2024-06-29,12:41:00,351,1
10,2,2024-06-29,17:18:00,436,1
10,2,2024-06-29,17:18:00,592,1
10,2,2024-06-29,17:18:00,106,1
10,1,2024-06-30,11:44:00,56,1
10,1,2024-06-30,11:44:00,394,1
10,1,2024-06-30,11:44:00,,1
10,1,2024-06-30,11:44:00,545,1
10,1,2024-06-30,11:44:00,213,1
10,1,2024-06-30,11:44:00,549,1
10,1,2024-06-30,11:44:00,427,1
10,1,2024-06-30,11:44:00,384,1
10,2,2024-06-30,17:33:00,516,1
10,2,2024-06-30,17:33:00,547,1
10,2,2024-06-30,17:33:00,330,1
10,2,2024-06-30,17:33:00,255,1
10,2,2024-06-30,17:33:00,385,1
10,2,2024-06-30,17:33:00,89,1
10,2,2024-06-30,17:33:00,57,1
10,2,2024-06-30,17:33:00,329,1
10,2,2024-06-30,17:33:00,105,1
10,2,2024-06-30,17:33:00,57,1
10,2,2024-06-30,17:33:00,,0
10,2,2024-06-30,17:33:00,447,1
10,2,2024-06-30,17:33:00,440,1
