user_id,meal_id,date,heure,aliment_id,quantity
9,1,2024-08-01,07:06:00,414,1
9,1,2024-08-01,07:06:00,458,1
9,1,2024-08-01,07:06:00,473,1
9,2,2024-08-01,11:24:00,431,1
9,3,2024-08-01,16:06:00,73,1
9,4,2024-08-01,19:23:00,57,1
9,4,2024-08-01,19:23:00,381,1
9,4,2024-08-01,19:23:00,59,1
9,4,2024-08-01,19:23:00,507,1
9,4,2024-08-01,19:23:00,212,0
9,4,2024-08-01,19:23:00,,2
9,4,2024-08-01,19:23:00,408,1
9,4,2024-08-01,19:23:00,414,5
9,1,2024-08-02,08:48:00,156,1
9,1,2024-08-02,08:48:00,355,0
9,1,2024-08-02,08:48:00,329,0
9,1,2024-08-02,08:48:00,58,1
9,1,2024-08-02,08:48:00,344,1
9,1,2024-08-02,08:48:00,546,1
9,2,2024-08-02,11:48:00,59,1
9,2,2024-08-02,11:48:00,330,1
9,2,2024-08-02,11:48:00,381,1
9,2,2024-08-02,11:48:00,550,1
9,2,2024-08-02,11:48:00,208,1
9,3,2024-08-02,15:44:00,475,1
9,3,2024-08-02,15:44:00,87,1
9,3,2024-08-02,15:44:00,93,1
9,4,2024-08-02,19:43:00,100,1
9,4,2024-08-02,19:43:00,287,1
9,4,2024-08-02,19:43:00,480,1
9,4,2024-08-02,19:43:00,57,1
9,4,2024-08-02,19:43:00,241,1
9,4,2024-08-02,19:43:00,418,1
9,2,2024-08-03,11:39:00,465,1
9,2,2024-08-03,11:39:00,163,1
9,3,2024-08-03,16:17:00,339,1
9,3,2024-08-03,16:17:00,107,1
9,4,2024-08-03,19:16:00,57,1
9,4,2024-08-03,19:16:00,56,1
9,4,2024-08-03,19:16:00,330,1
9,4,2024-08-03,19:16:00,362,1
9,4,2024-08-03,19:16:00,356,1
9,4,2024-08-03,19:16:00,97,1
9,4,2024-08-03,19:16:00,311,1
9,4,2024-08-03,19:16:00,377,1
9,4,2024-08-03,19:16:00,511,1
9,1,2024-08-04,08:31:00,100,1
9,1,2024-08-04,08:31:00,455,1
9,2,2024-08-04,11:32:00,378,1
9,2,2024-08-04,11:32:00,375,1
9,2,2024-08-04,11:32:00,102,1
9,2,2024-08-04,11:32:00,240,1
9,2,2024-08-04,11:32:00,484,61519
9,3,2024-08-04,15:06:00,447,1
9,3,2024-08-04,15:06:00,89,1
9,3,2024-08-04,15:06:00,98,1
9,4,2024-08-04,20:57:00,249,1
9,4,2024-08-04,20:57:00,381,1
9,4,2024-08-04,20:57:00,167,1
9,4,2024-08-04,20:57:00,376,1
9,4,2024-08-04,20:57:00,237,2
9,1,2024-08-05,07:23:00,487,1
9,1,2024-08-05,07:23:00,436,1
9,2,2024-08-05,11:55:00,429,1
9,2,2024-08-05,11:55:00,246,1
9,2,2024-08-05,11:55:00,59,1
9,2,2024-08-05,11:55:00,97,1
9,2,2024-08-05,11:55:00,464,0
9,2,2024-08-05,11:55:00,384,1
9,2,2024-08-05,11:55:00,272,1
9,3,2024-08-05,16:37:00,97,1
9,3,2024-08-05,16:37:00,108,1
9,3,2024-08-05,16:37:00,89,1
9,3,2024-08-05,16:37:00,236,1
9,4,2024-08-05,19:09:00,550,1
9,4,2024-08-05,19:09:00,475,1
9,4,2024-08-05,19:09:00,210,1
9,4,2024-08-05,19:09:00,27,1
9,4,2024-08-05,19:09:00,382,1
9,1,2024-08-06,08:55:00,549,1
9,1,2024-08-06,08:55:00,97,1
9,1,2024-08-06,08:55:00,275,1
9,1,2024-08-06,08:55:00,86,1
9,1,2024-08-06,08:55:00,473,1
9,1,2024-08-06,08:55:00,477,1
9,1,2024-08-06,08:55:00,327,1
9,1,2024-08-06,08:55:00,59,1
9,1,2024-08-06,08:55:00,329,1
9,1,2024-08-06,08:55:00,237,4
9,1,2024-08-06,08:55:00,207,1
9,1,2024-08-06,08:55:00,339,1
9,1,2024-08-06,08:55:00,382,1
9,1,2024-08-06,08:55:00,439,1
9,1,2024-08-06,08:55:00,97,0
9,1,2024-08-06,08:55:00,329,1
9,1,2024-08-06,08:55:00,247,1
9,1,2024-08-06,08:55:00,396,1
9,1,2024-08-06,08:55:00,403,1
9,1,2024-08-06,08:55:00,407,1
9,1,2024-08-06,08:55:00,378,1
9,1,2024-08-06,08:55:00,493,1
9,1,2024-08-06,08:55:00,328,1
9,1,2024-08-06,08:55:00,378,1
9,1,2024-08-06,08:55:00,366,92780
9,2,2024-08-06,11:01:00,215,0
9,2,2024-08-06,11:01:00,97,1
9,2,2024-08-06,11:01:00,307,1
9,2,2024-08-06,11:01:00,441,1
9,3,2024-08-06,16:48:00,246,1
9,3,2024-08-06,16:48:00,335,1
9,3,2024-08-06,16:48:00,348,1
9,4,2024-08-06,20:42:00,431,1
9,4,2024-08-06,20:42:00,58,1
9,4,2024-08-06,20:42:00,25,1
9,4,2024-08-06,20:42:00,377,1
9,4,2024-08-06,20:42:00,99,1
9,4,2024-08-06,20:42:00,257,1
9,1,2024-08-07,07:24:00,244,1
9,1,2024-08-07,07:24:00,254,1
9,1,2024-08-07,07:24:00,254,1
9,1,2024-08-07,07:24:00,336,2
9,1,2024-08-07,07:24:00,256,1
9,2,2024-08-07,12:52:00,387,1
9,2,2024-08-07,12:52:00,218,1
9,2,2024-08-07,12:52:00,386,4
9,2,2024-08-07,12:52:00,436,1
9,3,2024-08-07,15:23:00,258,1
9,3,2024-08-07,15:23:00,487,1
9,3,2024-08-07,15:23:00,246,1
9,3,2024-08-07,15:23:00,80,1
9,3,2024-08-07,15:23:00,235,1
9,3,2024-08-07,15:23:00,472,1
9,3,2024-08-07,15:23:00,437,1
9,3,2024-08-07,15:23:00,246,1
9,3,2024-08-07,15:23:00,57,1
9,3,2024-08-07,15:23:00,65,1
9,3,2024-08-07,15:23:00,250,1
9,3,2024-08-07,15:23:00,458,1
9,3,2024-08-07,15:23:00,211,1
9,3,2024-08-07,15:23:00,330,1
9,3,2024-08-07,15:23:00,449,1
9,3,2024-08-07,15:23:00,243,1
9,3,2024-08-07,15:23:00,72,1
9,3,2024-08-07,15:23:00,81,1
9,3,2024-08-07,15:23:00,471,1
9,3,2024-08-07,15:23:00,100,1
9,3,2024-08-07,15:23:00,249,0
9,3,2024-08-07,15:23:00,77,89407
9,4,2024-08-07,20:00:00,61,1
9,4,2024-08-07,20:00:00,56,1
9,4,2024-08-07,20:00:00,218,1
9,4,2024-08-07,20:00:00,510,1
9,4,2024-08-07,20:00:00,337,1
9,4,2024-08-07,20:00:00,246,3
9,4,2024-08-07,20:00:00,306,1
9,1,2024-08-08,08:28:00,341,1
9,1,2024-08-08,08:28:00,340,1
9,1,2024-08-08,08:28:00,344,1
9,1,2024-08-08,08:28:00,337,1
9,2,2024-08-08,11:36:00,214,1
9,2,2024-08-08,11:36:00,452,1
9,3,2024-08-08,16:11:00,61,1
9,3,2024-08-08,16:11:00,334,2
9,4,2024-08-08,20:44:00,561,1
9,4,2024-08-08,20:44:00,61,1
9,4,2024-08-08,20:44:00,510,1
9,4,2024-08-08,20:44:00,551,1
9,4,2024-08-08,20:44:00,402,1
9,4,2024-08-08,20:44:00,346,3
9,4,2024-08-08,20:44:00,327,1
9,4,2024-08-08,20:44:00,550,1
9,1,2024-08-09,08:17:00,170,1
9,1,2024-08-09,08:17:00,99,1
9,1,2024-08-09,08:17:00,212,1
9,2,2024-08-09,11:20:00,377,1
9,2,2024-08-09,11:20:00,335,1
9,2,2024-08-09,11:20:00,245,3
9,2,2024-08-09,11:20:00,335,1
9,2,2024-08-09,11:20:00,419,1
9,2,2024-08-09,11:20:00,399,1
9,2,2024-08-09,11:20:00,400,1
9,3,2024-08-09,15:08:00,249,2
9,4,2024-08-09,19:01:00,507,1
9,4,2024-08-09,19:01:00,212,1
9,4,2024-08-09,19:01:00,378,0
9,4,2024-08-09,19:01:00,218,1
9,4,2024-08-09,19:01:00,384,1
9,4,2024-08-09,19:01:00,413,1
9,4,2024-08-09,19:01:00,423,3
9,1,2024-08-10,08:09:00,456,1
9,1,2024-08-10,08:09:00,329,1
9,1,2024-08-10,08:09:00,58,1
9,1,2024-08-10,08:09:00,101,1
9,1,2024-08-10,08:09:00,327,1
9,1,2024-08-10,08:09:00,548,1
9,2,2024-08-10,11:36:00,255,5
9,2,2024-08-10,11:36:00,254,1
9,2,2024-08-10,11:36:00,257,4
9,2,2024-08-10,11:36:00,400,0
9,2,2024-08-10,11:36:00,405,1
9,3,2024-08-10,15:47:00,59,1
9,3,2024-08-10,15:47:00,47,88230
9,4,2024-08-10,19:40:00,508,1
9,4,2024-08-10,19:40:00,57,1
9,4,2024-08-10,19:40:00,510,1
9,4,2024-08-10,19:40:00,420,3
9,4,2024-08-10,19:40:00,432,1
9,1,2024-08-11,08:56:00,240,1
9,1,2024-08-11,08:56:00,338,1
9,1,2024-08-11,08:56:00,345,1
9,2,2024-08-11,11:18:00,327,1
9,2,2024-08-11,11:18:00,124,1
9,3,2024-08-11,16:23:00,439,3
9,4,2024-08-11,19:21:00,557,1
9,4,2024-08-11,19:21:00,438,1
9,1,2024-08-12,08:36:00,341,1
9,1,2024-08-12,08:36:00,258,1
9,2,2024-08-12,11:45:00,100,1
9,2,2024-08-12,11:45:00,432,1
9,2,2024-08-12,11:45:00,328,1
9,2,2024-08-12,11:45:00,382,1
9,2,2024-08-12,11:45:00,439,1
9,2,2024-08-12,11:45:00,57,1
9,2,2024-08-12,11:45:00,486,1
9,2,2024-08-12,11:45:00,259,3
9,2,2024-08-12,11:45:00,387,1
9,2,2024-08-12,11:45:00,384,1
9,2,2024-08-12,11:45:00,404,1
9,2,2024-08-12,11:45:00,555,1
9,2,2024-08-12,11:45:00,241,5
9,2,2024-08-12,11:45:00,56,1
9,2,2024-08-12,11:45:00,433,1
9,2,2024-08-12,11:45:00,473,1
9,2,2024-08-12,11:45:00,328,1
9,2,2024-08-12,11:45:00,437,3
9,2,2024-08-12,11:45:00,555,1
9,2,2024-08-12,11:45:00,226,0
9,2,2024-08-12,11:45:00,550,65638
9,3,2024-08-12,15:26:00,328,1
9,3,2024-08-12,15:26:00,477,1
9,4,2024-08-12,20:58:00,475,1
9,4,2024-08-12,20:58:00,441,1
9,4,2024-08-12,20:58:00,345,2
9,4,2024-08-12,20:58:00,552,1
9,4,2024-08-12,20:58:00,439,5
9,4,2024-08-12,20:58:00,385,3
9,4,2024-08-12,20:58:00,31,1
9,4,2024-08-12,20:58:00,29,1
9,4,2024-08-12,20:58:00,555,1
9,4,2024-08-12,20:58:00,506,82331
9,1,2024-08-13,07:55:00,356,1
9,1,2024-08-13,07:55:00,377,1
9,1,2024-08-13,07:55:00,493,1
9,1,2024-08-13,07:55:00,329,1
